year,zip,count,zip_population,zip_area,per_capita,per_area,normalized_per_area,normalized_per_population,normalized_count,density,normalized_density
2023,02134,433,18437,854.438872322,0.023485382654445,0.50676533339745,21.57790404584,0.046590153753595,0.22070660094826,0.24109131403118,1.7350336919904E-6
2023,02125,932,32614,1486.6968919533,0.028576684859263,0.62689308428934,21.937222157739,0.057634260394838,0.26855270252383,0.51893095768374,1.7639257024916E-6
2023,02110,8,2307,152.37106875965,0.0034677069787603,0.052503405437284,15.140669542977,0.0048269713232178,0.032588177575292,0.0044543429844098,1.2174292609954E-6
2023,02118,1796,27718,715.37137448028,0.06479543978642,2.510584102285,38.746308545176,0.23081393226449,0.60892264276144,1,3.1155088382691E-6
2023,02126,679,25572,1395.4511089712,0.026552479274206,0.48658100282754,18.325256854648,0.044734480125801,0.24952999632092,0.37806236080178,1.4734952009077E-6
2023,02109,146,3627,127.10586408985,0.040253653156879,1.1486488136912,28.535268816835,0.10560257640351,0.37828836322254,0.081291759465479,2.2944606993354E-6
2023,02021,0,24122,0.05422187781109,0,0,444875.7766015,0,0,0,0.035771521622963
2023,02113,701,6726,64.447379544124,0.10422242045792,10.8770908136,104.3642122857,1,0.97944225564982,0.39031180400891,8.3917058936332E-6
2023,02130,760,41112,2415.5452944268,0.018486086787313,0.31462875142663,17.019759511384,0.028925818200693,0.17372513957698,0.42316258351893,1.3685229167343E-6
2023,02121,665,29888,1122.725487675,0.022249732334047,0.59230863403408,26.62093301355,0.054454692360707,0.20909443408735,0.37026726057906,2.140533000453E-6
2023,02119,772,28307,1021.8434005305,0.027272406118628,0.75549736838267,27.701896381876,0.069457668537439,0.25629559214287,0.42984409799555,2.2274509819154E-6
2023,02115,444,28559,453.88650218431,0.015546762841836,0.978218118105,62.921016294957,0.089933800762413,0.14610250269526,0.24721603563474,5.0593460316677E-6
2023,02163,0,2198,75.099018387558,0,0,29.26802569718,0,0,0,2.3533801325082E-6
2023,02135,1127,45024,1804.8858109214,0.025031094527363,0.62441623352597,24.945622447448,0.05740654778254,0.23523260712566,0.62750556792873,2.0058248160733E-6
2023,02199,2,1232,36.803888047732,0.0016233766233766,0.054342084657092,33.474724148769,0.0049960127747711,0.01525586965629,0.0011135857461024,2.6916318704919E-6
2023,02459,0,19081,0.57008165130302,0,0,33470.643997026,0,0,0,0.0026913037941075
2023,02124,1214,56070,1966.4382013851,0.021651507044765,0.6173598535387,28.513481868134,0.056757809980475,0.20347254271171,0.67594654788419,2.2927088568043E-6
2023,02132,587,26437,2969.712705643,0.022203729621364,0.19766221792586,8.9022079306745,0.018172342339802,0.20866211827202,0.32683741648107,7.1580773832397E-7
2023,02114,1426,13401,287.84743375891,0.10640996940527,4.9540132471508,46.555912710426,0.45545388303244,1,0.79398663697105,3.7434626153844E-6
2023,02108,197,4225,141.46356918326,0.046627218934911,1.3925846854945,29.866346681291,0.12802914946277,0.43818468509589,0.10968819599109,2.4014898591921E-6
2023,02136,561,40947,2941.436025235,0.013700637409334,0.19072316895119,13.920751513448,0.017534391522475,0.12875332533134,0.31236080178174,1.1193382286967E-6
2023,02111,161,7841,179.60971869217,0.020533095268461,0.8963880193807,43.655766832075,0.082410640376367,0.19296213863439,0.089643652561247,3.5102680103877E-6
2023,02210,15,4830,743.18664082978,0.0031055900621118,0.020183355264907,6.4990403952999,0.0018555839618136,0.029185141951164,0.0083518930957684,5.2257411227231E-7
2023,02116,1200,22587,438.88076604158,0.053127905432328,2.734227819604,51.465003134496,0.25137491875909,0.49927563863859,0.66815144766147,4.1381922084299E-6
2023,02131,563,32609,1875.3167241138,0.017265172191726,0.30021595432955,17.388529404498,0.027600758279426,0.16225145339504,0.31347438752784,1.3981749250009E-6
2023,02127,1160,35266,1550.4165001018,0.032892871320819,0.74818605189241,22.746145953481,0.068785492804464,0.30911456421479,0.64587973273942,1.8289695564676E-6
2023,02120,376,15082,397.83043042133,0.024930380586129,0.94512629313397,37.910624343209,0.086891459244986,0.23428613620948,0.20935412026726,3.0483132365462E-6
2023,02203,0,1,19.845425926216,0,0,0.050389445090166,0,0,0,4.051708857654E-9
2023,02215,197,25856,578.47355371733,0.0076191212871287,0.34055143702605,44.696943937794,0.03130905523012,0.071601573891172,0.10968819599109,3.5939868625021E-6
2023,02129,291,20411,969.92108644058,0.01425701827446,0.3000244082412,21.043980057083,0.0275831482317,0.13398197888923,0.16202672605791,1.692101991697E-6
2023,02128,1014,45501,3393.0717184246,0.02228522450056,0.29884425799016,13.409972961351,0.027474649528208,0.2094279758289,0.56458797327394,1.0782676040823E-6
2023,02122,581,23747,1402.3498930497,0.024466248368215,0.41430459179949,16.933719692706,0.038089650890977,0.22992439998769,0.32349665924276,1.3616046366297E-6
2023,02151,0,60736,199.8977913536,0,0,303.83527295989,0,0,0,2.4430752601393E-5
2023,02186,0,28414,0.0022847097298924,0,0,12436590.796739,0,0,0,1
2023,02026,0,25308,0.44017516071741,0,0,57495.293370831,0,0,0,0.0046230751104158
2023,02152,0,19088,203.70598222496,0,0,93.703679153223,0,0,0,7.534514939399E-6
