year,zip,count,zip_population,zip_area,per_capita,per_area,normalized_per_area,normalized_per_population,normalized_count,density,normalized_density
2022,02134,451,18437,854.438872322,0.024461680316754,0.52783179067494,21.57790404584,0.033949476795492,0.16420086009031,0.19867841409692,1.7350336919904E-6
2022,02125,1125,32614,1486.6968919533,0.034494388912737,0.75671107277414,21.937222157739,0.048670704303709,0.23154616749208,0.49559471365639,1.7639257024916E-6
2022,02110,42,2307,152.37106875965,0.018205461638492,0.27564287854574,15.140669542977,0.01772900320586,0.12220552393263,0.018502202643172,1.2174292609954E-6
2022,02118,2270,27718,715.37137448028,0.081896240710008,3.17317701124,38.746308545176,0.20409475369668,0.54973464572407,1,3.1155088382691E-6
2022,02126,813,25572,1395.4511089712,0.031792585640544,0.58260729793636,18.325256854648,0.037472568518245,0.21341011079671,0.35814977973568,1.4734952009077E-6
2022,02109,283,3627,127.10586408985,0.078025916735594,2.2264905087301,28.535268816835,0.14320506873006,0.5237548063509,0.12466960352423,2.2944606993354E-6
2022,02021,0,24122,0.05422187781109,0,0,444875.7766015,0,0,0,0.035771521622963
2022,02113,1002,6726,64.447379544124,0.14897413024086,15.547567753534,104.3642122857,1,1,0.44140969162996,8.3917058936332E-6
2022,02130,951,41112,2415.5452944268,0.023131932282545,0.39369992448254,17.019759511384,0.025322283891835,0.15527482687864,0.41894273127753,1.3685229167343E-6
2022,02121,900,29888,1122.725487675,0.030112419700214,0.8016207077153,26.62093301355,0.051559235529498,0.20213187116132,0.39647577092511,2.140533000453E-6
2022,02119,1192,28307,1021.8434005305,0.042109725509591,1.1665192527359,27.701896381876,0.075029050924751,0.28266468440869,0.52511013215859,2.2274509819154E-6
2022,02115,492,28559,453.88650218431,0.017227493959873,1.0839714281704,62.921016294957,0.069719678688906,0.11564084268873,0.21674008810573,5.0593460316677E-6
2022,02163,0,2198,75.099018387558,0,0,29.26802569718,0,0,0,2.3533801325082E-6
2022,02135,1057,45024,1804.8858109214,0.023476368159204,0.58563261653678,24.945622447448,0.037667153204954,0.15758687848184,0.46563876651982,2.0058248160733E-6
2022,02199,3,1232,36.803888047732,0.0024350649350649,0.081513126985639,33.474724148769,0.0052428217890936,0.016345555641963,0.0013215859030837,2.6916318704919E-6
2022,02459,0,19081,0.57008165130302,0,0,33470.643997026,0,0,0,0.0026913037941075
2022,02124,1452,56070,1966.4382013851,0.0258962011771,0.73839086271679,28.513481868134,0.047492371438545,0.1738301887397,0.63964757709251,2.2927088568043E-6
2022,02132,888,26437,2969.712705643,0.033589287740666,0.29901882371067,8.9022079306745,0.019232514593332,0.22547060812747,0.39118942731278,7.1580773832397E-7
2022,02114,1722,13401,287.84743375891,0.12849787329304,5.9823357725061,46.555912710426,0.38477631146815,0.8625515925838,0.75859030837004,3.7434626153844E-6
2022,02108,319,4225,141.46356918326,0.075502958579882,2.2549975364099,29.866346681291,0.14503860489029,0.50681926088651,0.14052863436123,2.4014898591921E-6
2022,02136,813,40947,2941.436025235,0.019854934427431,0.27639560848006,13.920751513448,0.017777417848347,0.13327773349191,0.35814977973568,1.1193382286967E-6
2022,02111,217,7841,179.60971869217,0.027675041448795,1.2081751565566,43.655766832075,0.077708306257869,0.18577078721017,0.095594713656388,3.5102680103877E-6
2022,02210,22,4830,743.18664082978,0.0045548654244306,0.02960225438853,6.4990403952999,0.0019039797644104,0.030574875094531,0.0096916299559471,5.2257411227231E-7
2022,02116,1739,22587,438.88076604158,0.076991189622349,3.9623518152428,51.465003134496,0.25485348435559,0.51680912315361,0.76607929515419,4.1381922084299E-6
2022,02131,720,32609,1875.3167241138,0.022079793921923,0.38393514585662,17.388529404498,0.024694225614122,0.1482122693801,0.31718061674009,1.3981749250009E-6
2022,02127,1471,35266,1550.4165001018,0.041711563545625,0.94877731235666,22.746145953481,0.061024163225852,0.27999199242303,0.64801762114537,1.8289695564676E-6
2022,02120,590,15082,397.83043042133,0.039119480175043,1.4830439174177,37.910624343209,0.095387519188044,0.26259243877978,0.25991189427313,3.0483132365462E-6
2022,02203,0,1,19.845425926216,0,0,0.050389445090166,0,0,0,4.051708857654E-9
2022,02215,248,25856,578.47355371733,0.0095915841584158,0.42871449940335,44.696943937794,0.027574377304508,0.064384226596312,0.10925110132159,3.5939868625021E-6
2022,02129,428,20411,969.92108644058,0.020969085297144,0.44127301280837,21.043980057083,0.028382125088862,0.14075655459939,0.18854625550661,1.692101991697E-6
2022,02128,1116,45501,3393.0717184246,0.02452693347399,0.32890551471107,13.409972961351,0.021154788962814,0.16463887679247,0.49162995594714,1.0782676040823E-6
2022,02122,671,23747,1402.3498930497,0.028256200783257,0.4784825836445,16.933719692706,0.030775397877635,0.1896718627427,0.29559471365639,1.3616046366297E-6
2022,02151,0,60736,199.8977913536,0,0,303.83527295989,0,0,0,2.4430752601393E-5
2022,02186,0,28414,0.0022847097298924,0,0,12436590.796739,0,0,0,1
2022,02026,0,25308,0.44017516071741,0,0,57495.293370831,0,0,0,0.0046230751104158
2022,02152,0,19088,203.70598222496,0,0,93.703679153223,0,0,0,7.534514939399E-6
